product_name,product_id,listing_price,sale_price,discount,brand,description,rating,reviews,images
Nike Zoom Gravity,BQ3203-007,7995,6397,0,Nike,"Designed to make fast go faster, the Nike Zoom Gravity is built to take you from quick tempo runs to winning races. Snappy forefoot responsiveness and grippy, multi-surface traction combine to optimise your stride.",3.7,18,"[""https://static.nike.com/a/images/t_PDP_1728_v1/86051454-2f9a-4577-a14b-4a56017918dc/zoom-gravity-running-shoe-1SgJb5.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/3564eaf3-8c26-417c-852e-4e44e4b40690/zoom-gravity-running-shoe-1SgJb5.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/4c832e7c-25e1-432c-b8e5-192f1cb27507/zoom-gravity-running-shoe-1SgJb5.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/1e5f1071-e148-4b92-a3e3-98ae8dc9a195/zoom-gravity-running-shoe-1SgJb5.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/e92dd8f0-0501-4f0d-90c8-825dbd758278/zoom-gravity-running-shoe-1SgJb5.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/58e2ffbb-7b16-4c62-a9e4-23a773051641/zoom-gravity-running-shoe-1SgJb5.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/93ec862d-bbc3-48eb-bcf6-6aa79a9bea19/zoom-gravity-running-shoe-1SgJb5.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/7b1f1cb1-7108-4e05-951a-7eec78cf3061/zoom-gravity-running-shoe-1SgJb5.jpg""]"
Nike Cortez '72 S.D.,CJ2586-100,7995,4797,0,Nike,"Inspired by Phil Knight's ""Shoe Dog"", the Nike Cortez '72 S.D. returns to the OG design with zigzag edges, an exposed foam tongue and minimalist leather. Why? Because you don't change what works.",4.4,9,"[""https://static.nike.com/a/images/t_PDP_1728_v1/gdyjuok7ldw15ijoonnz/cortez-72-sd-shoe-2V16wZ.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/irho0kaiwdfg0kx6jve0/cortez-72-sd-shoe-2V16wZ.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/j8fvucmigb6nibwu7x7l/cortez-72-sd-shoe-2V16wZ.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/kwnzd9cmpa9whwbwl4ba/cortez-72-sd-shoe-2V16wZ.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/wzdr70xnia7zohpw429t/cortez-72-sd-shoe-2V16wZ.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/cke1eztbolfpyp63r2rt/cortez-72-sd-shoe-2V16wZ.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/cxcwxgcpnewcq9lbpxyb/cortez-72-sd-shoe-2V16wZ.jpg""]"
Nike Xarr,BQ5240-200,12995,9097,0,Nike,"The Nike Xarr sets you up to take on the elements in style. It's crafted with a water-resistant leather upper to help keep you dry and a rubber outsole to combat the season's wet conditions. With intricate detailing and a stylised tongue cover, it's a fresh new look with lots of attitude.",4.8,4,"[""https://static.nike.com/a/images/t_PDP_1728_v1/x05mfzyewstlchz8vqzq/xarr-shoe-dQ53Wk.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/twqxleidlnjkyfzewusx/xarr-shoe-dQ53Wk.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/hhqcgqmxjvyjjlztl4ef/xarr-shoe-dQ53Wk.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/t0azenmv7bfvnx765ezw/xarr-shoe-dQ53Wk.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/bj7ovpmcsj2jmt0zyxei/xarr-shoe-dQ53Wk.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/uy0jcrohyd9u3vcxhbwd/xarr-shoe-dQ53Wk.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/zlxdmx4mucwqyoaoroml/xarr-shoe-dQ53Wk.jpg""]"
Nike Air Max 97 On Air Jasmine Lasode,CI1504-100,16995,13597,0,Nike,"With a design inspired by a summer evening in London, the Nike Air Max 97 On Air Jasmine Lasode updates a sneaker icon while keeping the details that made it famous: water-ripple lines and full-length Max Air cushioning.",0.0,0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/pybleazd1merjh7z5zca/air-max-97-on-air-jasmine-lasode-shoe-P4kRVC.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/gahhzheltwdh65tqltma/air-max-97-on-air-jasmine-lasode-shoe-P4kRVC.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/kerquchpusvkkbdcedox/air-max-97-on-air-jasmine-lasode-shoe-P4kRVC.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/wh5lzsftvrhtyar2k72h/air-max-97-on-air-jasmine-lasode-shoe-P4kRVC.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/s8e13pvr3c2evb1jimkn/air-max-97-on-air-jasmine-lasode-shoe-P4kRVC.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/ohl5wvfp0zw25rez31yc/air-max-97-on-air-jasmine-lasode-shoe-P4kRVC.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/vadjaq9t9zxvc6qiathl/air-max-97-on-air-jasmine-lasode-shoe-P4kRVC.jpg""]"
Nike Air Force 1 GORE-TEX ®,CK2630-700,12995,9097,0,Nike,"The Nike Air Force 1 GORE-TEX ® retools the classic Air Force 1 with a street-approved design that meets the standards of GORE-TEX ® waterproof technology. It features water-wicking flat laces, a GORE-TEX ® bootie and GORE-TEX ® branding on the heel.",4.1,18,"[""https://static.nike.com/a/images/t_PDP_1728_v1/kkeylxui0asbndztnwux/air-force-1-gore-tex-shoe-xz207L.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/nxhnmjwjrunot56ui5jk/air-force-1-gore-tex-shoe-xz207L.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/icihpujffcliidcajpwc/air-force-1-gore-tex-shoe-xz207L.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/fkf3dl2ambccgzmvgfp1/air-force-1-gore-tex-shoe-xz207L.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/elb2fmzx7inqswwah9hh/air-force-1-gore-tex-shoe-xz207L.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/cf0ojfot2wtbxlawytw9/air-force-1-gore-tex-shoe-xz207L.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/vtwyg1x5ebsrqfone1mf/air-force-1-gore-tex-shoe-xz207L.jpg""]"
Nike Epic React Flyknit 2,BQ8928-011,12995,10397,0,Nike,"The Nike Epic React Flyknit 2 takes a step up from its predecessor with smooth, lightweight performance and a bold look. An updated Flyknit upper contours to your foot with a minimal, supportive design. Underfoot, durable Nike React technology defies the odds by being both soft and responsive, for comfort that lasts as long as you can run.",4.1,72,"[""https://static.nike.com/a/images/t_PDP_1728_v1/akktdiniehnrjqoibfaw/epic-react-flyknit-2-running-shoe-ShRZnm.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/siq0m4beycbxyeinzpjm/epic-react-flyknit-2-running-shoe-ShRZnm.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/zklhrud6p6slldo5apm4/epic-react-flyknit-2-running-shoe-ShRZnm.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/lu7e31tsyhwnjdttugqe/epic-react-flyknit-2-running-shoe-ShRZnm.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/s73xdgtfdndjlnixzng2/epic-react-flyknit-2-running-shoe-ShRZnm.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/vtvjbisl60lycovzgjll/epic-react-flyknit-2-running-shoe-ShRZnm.jpg""]"
Nike Air VaporMax LX,BV1712-001,16995,11897,0,Nike,"The Nike Air VaporMax LX wraps your foot in a stretch-woven material that gives structure and support to your stride. Underfoot, the lightest, most flexible Air Max cushioning to date gives a super-bouncy sensation that rivals running on air.",0.0,0,"[""https://static.nike.com/a/images/t_PDP_1728_v1/fkp2sigtwsqsrfe5krhh/air-vapormax-lx-shoe-G4Jb4V.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/eq8egt1tvhbycawoqbc3/air-vapormax-lx-shoe-G4Jb4V.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/akqucbvc2phcqjkahxmy/air-vapormax-lx-shoe-G4Jb4V.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/csupxgxo5muoutmajiqb/air-vapormax-lx-shoe-G4Jb4V.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/lydovyfucw5iwrddlcgy/air-vapormax-lx-shoe-G4Jb4V.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/wfw6jq5wx0dgumgcdtmj/air-vapormax-lx-shoe-G4Jb4V.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/abqj4ev7okkgm6ic6sfg/air-vapormax-lx-shoe-G4Jb4V.jpg""]"
Nike Air Max 720 Waves,BQ4430-400,15995,11197,0,Nike,"Bring a new point of view to off-court culture in your Nike Air Max 720 Waves. Its low-profile stance showcases Nike's tallest Air unit to date while its D/MS/X design mixes culture with sport, letting you enter a fresh dimension of hoops style with unparalleled comfort.",5.0,4,"[""https://static.nike.com/a/images/t_PDP_1728_v1/a4dgjpsmlvhj5o6iqtk1/air-max-720-waves-shoe-0kQXNG.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/bgwirgc43kq88g0ewvec/air-max-720-waves-shoe-0kQXNG.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/s2wllwwsjbzrj20qa5iu/air-max-720-waves-shoe-0kQXNG.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/un9jusrqtljbapmor3om/air-max-720-waves-shoe-0kQXNG.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/eqjabylcqmlzng7s5f8q/air-max-720-waves-shoe-0kQXNG.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/kvrnyanif3ndc3fihm4m/air-max-720-waves-shoe-0kQXNG.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/vphx0lbiyjgbh7oalymy/air-max-720-waves-shoe-0kQXNG.jpg""]"
Nike Joyride Dual Run,CD4365-003,10995,7697,0,Nike,The Nike Joyride Dual Run blazes its own route. Tiny foam beads underfoot combined with traditional cushioning in the forefoot give an incredibly smooth feel that contours to your foot.,4.3,3,"[""https://static.nike.com/a/images/t_PDP_1728_v1/c9cd4706-9814-4231-8c9d-cdcf19450fd5/joyride-dual-run-running-shoe-l272g9.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/b056c673-7267-49cd-ab10-2ce3681d92d5/joyride-dual-run-running-shoe-l272g9.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/4313cb8b-0d09-4fd3-b9b6-723b504d5dc1/joyride-dual-run-running-shoe-l272g9.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/6feadc79-90dc-433d-8623-d993ba0995f9/joyride-dual-run-running-shoe-l272g9.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/452bacdd-6e4d-4594-8b6f-f75373b8d5d1/joyride-dual-run-running-shoe-l272g9.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/82418bf7-0821-4faf-93d4-a7df4c638862/joyride-dual-run-running-shoe-l272g9.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/cef935d4-d33d-4312-a24d-163f64e58441/joyride-dual-run-running-shoe-l272g9.jpg""]"
Nike React Element 55 Premium,CI3835-002,11995,7197,0,Nike,"The Nike React Element 55 borrows design lines from heritage runners like the Nike Internationalist, then places it all on Nike React technology.",5.0,1,"[""https://static.nike.com/a/images/t_PDP_1728_v1/aejemfnxkz6yb95cum0c/react-element-55-shoe-4hPn5X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/mk5scsoinitwylempubn/react-element-55-shoe-4hPn5X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/kgrloepjextls8d0shej/react-element-55-shoe-4hPn5X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/rxsamtwrqxu6vuapf8ko/react-element-55-shoe-4hPn5X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/zirlx8xpyghjmseab1ez/react-element-55-shoe-4hPn5X.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/dosxyyzpuz1vyhdtf81k/react-element-55-shoe-4hPn5X.jpg""]"
Nike Joyride CC,AO1742-004,11995,8397,0,Nike,"Lounge wherever you go and let the Nike Joyride CC take you into a new world of cosy by placing your feet directly on the soft cushioning of its innovative bead-pods. Bold colour-blocking and exaggerated textures add unrivalled depth to your fun, edgy attitude.",5.0,4,"[""https://static.nike.com/a/images/t_PDP_1728_v1/pugolq2ndcfd49rgsmtz/joyride-cc-shoe-Qbt71m.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/wyo0zdncwfgxpocbnwii/joyride-cc-shoe-Qbt71m.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/xcuuhwzkkf7nu5orrwhj/joyride-cc-shoe-Qbt71m.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/srcslyok3qlyfnp8eqy9/joyride-cc-shoe-Qbt71m.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/xc2iteigiojklolerq9q/joyride-cc-shoe-Qbt71m.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/luvzsogy6wyn2lcjykml/joyride-cc-shoe-Qbt71m.jpg"",""https://static.nike.com/a/images/t_PDP_1728_v1/ovkswwggfjrgj85ptbmd/joyride-cc-shoe-Qbt71m.jpg""]"
